행정구역,구,동,총인구수,세대수,세대당 인구
서울특별시,광진구,중곡제4동,"26,804","13,176",2.03
서울특별시,광진구,능동,"10,649","6,351",1.68
서울특별시,광진구,광장동,"32,861","11,709",2.81
서울특별시,광진구,자양제1동,"21,443","12,128",1.77
서울특별시,광진구,자양제2동,"26,266","12,183",2.16
서울특별시,광진구,자양제3동,"26,605","10,958",2.43
서울특별시,광진구,자양제4동,"19,864","11,372",1.75
서울특별시,광진구,구의제1동,"23,152","13,561",1.71
서울특별시,광진구,구의제2동,"24,819","11,543",2.15
서울특별시,광진구,구의제3동,"27,431","12,052",2.28
서울특별시,동대문구,,"352,299","180,575",1.95
서울특별시,동대문구,신설동,"16,396","9,605",1.71
서울특별시,동대문구,용두동,"22,658","12,819",1.77
서울특별시,동대문구,제기동,"22,232","12,903",1.72
서울특별시,동대문구,전농제1동,"32,490","16,500",1.97
서울특별시,동대문구,전농제2동,"17,209","7,369",2.34
서울특별시,동대문구,답십리제1동,"27,403","12,908",2.12
서울특별시,동대문구,답십리제2동,"27,214","12,672",2.15
서울특별시,동대문구,장안제1동,"37,051","18,655",1.99
서울특별시,동대문구,장안제2동,"32,864","15,024",2.19
서울특별시,동대문구,청량리동,"17,876","9,802",1.82
서울특별시,동대문구,회기동,"10,314","6,776",1.52
서울특별시,동대문구,휘경제1동,"16,822","9,048",1.86
서울특별시,동대문구,휘경제2동,"23,547","12,711",1.85
서울특별시,동대문구,이문제1동,"30,289","15,643",1.94
서울특별시,동대문구,이문제2동,"17,934","8,140",2.2
서울특별시,중랑구,,"376,463","190,232",1.98
서울특별시,중랑구,면목제2동,"22,883","12,046",1.9
서울특별시,중랑구,면목제4동,"17,421","8,882",1.96
서울특별시,중랑구,면목제5동,"13,791","6,179",2.23
서울특별시,중랑구,면목본동,"31,572","17,728",1.78
서울특별시,중랑구,면목제7동,"20,399","10,483",1.95
서울특별시,중랑구,면목제3.8동,"23,426","12,737",1.84
서울특별시,중랑구,상봉제1동,"22,742","10,325",2.2
서울특별시,중랑구,상봉제2동,"21,835","13,975",1.56
서울특별시,중랑구,중화제1동,"17,850","8,764",2.04
서울특별시,중랑구,중화제2동,"25,584","14,386",1.78
서울특별시,중랑구,묵제1동,"32,874","14,871",2.21
서울특별시,중랑구,묵제2동,"17,562","9,195",1.91
서울특별시,중랑구,망우본동,"37,911","18,871",2.01
서울특별시,중랑구,망우제3동,"15,179","8,267",1.84
서울특별시,중랑구,신내1동,"36,525","14,713",2.48
서울특별시,중랑구,신내2동,"18,909","8,810",2.15
서울특별시,성북구,,"422,190","199,916",2.11
서울특별시,성북구,성북동,"15,505","8,035",1.93
서울특별시,성북구,삼선동,"21,601","11,500",1.88
서울특별시,성북구,동선동,"14,859","9,896",1.5
서울특별시,성북구,돈암제1동,"13,651","5,975",2.28
서울특별시,성북구,돈암제2동,"22,832","8,515",2.68
서울특별시,성북구,안암동,"15,637","10,558",1.48
서울특별시,성북구,보문동,"15,755","8,080",1.95
서울특별시,성북구,정릉제1동,"17,458","7,343",2.38
서울특별시,성북구,정릉제2동,"21,478","9,530",2.25
서울특별시,성북구,정릉제3동,"13,904","8,008",1.74
서울특별시,성북구,정릉제4동,"23,415","10,761",2.18
서울특별시,성북구,길음제1동,"35,340","12,793",2.76
서울특별시,성북구,길음제2동,"21,343","8,635",2.47
서울특별시,성북구,종암동,"36,737","17,227",2.13
서울특별시,성북구,월곡제1동,"24,461","10,579",2.31
서울특별시,성북구,월곡제2동,"18,428","9,639",1.91
서울특별시,성북구,장위제1동,"22,574","10,611",2.13
서울특별시,성북구,장위제2동,"15,679","7,841",2
서울특별시,성북구,장위제3동,"18,772","7,708",2.44
서울특별시,성북구,석관동,"32,761","16,682",1.96
서울특별시,강북구,,"278,294","142,791",1.95
서울특별시,강북구,삼양동,"24,295","11,736",2.07
서울특별시,강북구,미아동,"20,145","11,809",1.71
서울특별시,강북구,송중동,"27,185","13,574",2
서울특별시,강북구,송천동,"22,654","12,116",1.87
서울특별시,강북구,삼각산동,"29,803","11,475",2.6
서울특별시,강북구,번1동,"15,960","9,684",1.65
서울특별시,강북구,번2동,"14,171","7,388",1.92
서울특별시,강북구,번3동,"15,384","7,516",2.05
서울특별시,강북구,수유1동,"19,265","10,484",1.84
서울특별시,강북구,수유2동,"19,812","9,664",2.05
서울특별시,강북구,수유3동,"22,342","13,603",1.64
서울특별시,강북구,우이동,"19,385","9,646",2.01
서울특별시,강북구,인수동,"27,893","14,096",1.98
서울특별시,도봉구,,"298,571","139,174",2.15
서울특별시,도봉구,창제1동,"22,681","10,612",2.14
서울특별시,도봉구,창제2동,"27,536","12,759",2.16
서울특별시,도봉구,창제3동,"12,576","6,328",1.99
서울특별시,도봉구,창제4동,"25,893","11,315",2.29
서울특별시,도봉구,창제5동,"23,280","10,335",2.25
서울특별시,도봉구,도봉제1동,"19,370","10,251",1.89
서울특별시,도봉구,도봉제2동,"25,502","11,807",2.16
서울특별시,도봉구,쌍문제1동,"20,503","9,768",2.1
서울특별시,도봉구,쌍문제2동,"17,285","8,438",2.05
서울특별시,도봉구,쌍문제3동,"15,926","8,237",1.93
서울특별시,도봉구,쌍문제4동,"17,557","7,101",2.47
서울특별시,도봉구,방학제1동,"27,706","13,240",2.09
서울특별시,도봉구,방학제2동,"17,498","9,066",1.93
서울특별시,도봉구,방학제3동,"25,258","9,917",2.55
서울특별시,노원구,,"481,589","217,575",2.21
서울특별시,노원구,월계1동,"20,250","10,313",1.96
서울특별시,노원구,월계2동,"24,572","11,580",2.12
서울특별시,노원구,월계3동,"27,641","12,809",2.16
서울특별시,노원구,공릉1동,"35,264","18,945",1.86
서울특별시,노원구,공릉2동,"40,678","18,064",2.25
서울특별시,노원구,하계1동,"25,414","12,342",2.06
서울특별시,노원구,하계2동,"19,486","7,586",2.57
서울특별시,노원구,중계본동,"21,955","7,841",2.8
서울특별시,노원구,중계1동,"25,759","8,912",2.89
서울특별시,노원구,중계4동,"18,527","8,109",2.28
서울특별시,노원구,중계2.3동,"31,161","14,914",2.09
서울특별시,노원구,상계1동,"35,847","15,622",2.29
서울특별시,노원구,상계2동,"18,580","8,592",2.16
서울특별시,노원구,상계3.4동,"26,464","12,292",2.15
서울특별시,노원구,상계5동,"22,016","10,835",2.03
서울특별시,노원구,상계6.7동,"30,128","13,731",2.19
서울특별시,노원구,상계8동,"21,181","9,083",2.33
서울특별시,노원구,상계9동,"18,848","8,285",2.27
서울특별시,노원구,상계10동,"17,818","7,720",2.31
서울특별시,은평구,,"453,398","214,653",2.11
서울특별시,은평구,녹번동,"35,118","17,544",2
서울특별시,은평구,불광제1동,"33,731","16,306",2.07
서울특별시,은평구,불광제2동,"26,108","14,156",1.84
서울특별시,은평구,갈현제1동,"13,924","7,194",1.94
서울특별시,은평구,갈현제2동,"26,609","12,721",2.09
서울특별시,은평구,구산동,"30,555","13,522",2.26
서울특별시,은평구,대조동,"26,901","15,540",1.73
서울특별시,은평구,응암제1동,"31,994","15,160",2.11
서울특별시,은평구,응암제2동,"26,712","10,940",2.44
서울특별시,은평구,응암제3동,"22,763","12,520",1.82
서울특별시,은평구,역촌동,"44,214","21,308",2.07
서울특별시,은평구,신사제1동,"25,592","11,982",2.14
서울특별시,은평구,신사제2동,"19,375","9,058",2.14
서울특별시,은평구,증산동,"15,169","6,585",2.3
서울특별시,은평구,수색동,"21,103","8,594",2.46
서울특별시,은평구,진관동,"53,530","21,523",2.49
서울특별시,서대문구,,"300,236","147,296",2.04
서울특별시,서대문구,천연동,"16,296","7,611",2.14
서울특별시,서대문구,북아현동,"15,096","7,016",2.15
서울특별시,서대문구,충현동,"19,135","9,924",1.93
서울특별시,서대문구,신촌동,"20,715","15,621",1.33
서울특별시,서대문구,연희동,"33,091","18,719",1.77
서울특별시,서대문구,홍제제1동,"24,282","11,205",2.17
서울특별시,서대문구,홍제제3동,"17,183","7,935",2.17
서울특별시,서대문구,홍제제2동,"11,803","5,225",2.26
서울특별시,서대문구,홍은제1동,"23,316","10,410",2.24
서울특별시,서대문구,홍은제2동,"27,086","12,761",2.12
서울특별시,서대문구,남가좌제1동,"17,229","6,385",2.7
서울특별시,서대문구,남가좌제2동,"28,322","13,259",2.14
서울특별시,서대문구,북가좌제1동,"17,120","6,715",2.55
서울특별시,서대문구,북가좌제2동,"29,562","14,510",2.04
서울특별시,마포구,,"356,856","180,659",1.98
서울특별시,마포구,아현동,"28,592","12,140",2.36
서울특별시,마포구,공덕동,"35,847","18,486",1.94
서울특별시,마포구,도화동,"20,190","9,272",2.18
서울특별시,마포구,용강동,"21,238","9,301",2.28
서울특별시,마포구,대흥동,"14,242","8,694",1.64
서울특별시,마포구,염리동,"16,737","7,714",2.17
서울특별시,마포구,신수동,"21,947","10,101",2.17
서울특별시,마포구,서강동,"24,346","12,282",1.98
서울특별시,마포구,서교동,"23,465","15,172",1.55
서울특별시,마포구,합정동,"15,507","8,895",1.74
서울특별시,마포구,망원제1동,"18,392","10,039",1.83
서울특별시,마포구,망원제2동,"17,088","8,180",2.09
서울특별시,마포구,연남동,"13,875","8,301",1.67
서울특별시,마포구,성산제1동,"18,286","9,627",1.9
서울특별시,마포구,성산제2동,"38,002","19,685",1.93
서울특별시,마포구,상암동,"29,102","12,770",2.28
서울특별시,양천구,,"422,070","179,341",2.35
서울특별시,양천구,목1동,"29,804","10,304",2.89
서울특별시,양천구,목2동,"27,711","13,236",2.09
서울특별시,양천구,목3동,"20,500","10,081",2.03
서울특별시,양천구,목4동,"23,502","9,894",2.38
서울특별시,양천구,목5동,"40,419","13,540",2.99
서울특별시,양천구,신월1동,"18,437","9,866",1.87
서울특별시,양천구,신월2동,"20,375","8,708",2.34
서울특별시,양천구,신월3동,"13,497","7,426",1.82
서울특별시,양천구,신월4동,"16,594","6,770",2.45
서울특별시,양천구,신월5동,"13,590","6,354",2.14
서울특별시,양천구,신월6동,"13,607","5,320",2.56
서울특별시,양천구,신월7동,"17,848","9,064",1.97
서울특별시,양천구,신정1동,"19,384","6,960",2.79
서울특별시,양천구,신정2동,"18,598","6,875",2.71
서울특별시,양천구,신정3동,"45,704","18,662",2.45
서울특별시,양천구,신정4동,"31,102","16,633",1.87
서울특별시,양천구,신정6동,"23,802","8,209",2.9
서울특별시,양천구,신정7동,"27,596","11,439",2.41
서울특별시,강서구,,"548,622","274,529",2
서울특별시,강서구,염창동,"40,999","16,874",2.43
서울특별시,강서구,등촌제1동,"24,887","14,313",1.74
서울특별시,강서구,등촌제2동,"18,898","8,644",2.19
서울특별시,강서구,등촌제3동,"28,486","15,049",1.89
서울특별시,강서구,화곡제1동,"49,559","28,270",1.75
서울특별시,강서구,화곡제2동,"16,713","8,270",2.02
서울특별시,강서구,화곡제3동,"20,432","9,647",2.12
서울특별시,강서구,화곡제4동,"19,000","9,664",1.97
서울특별시,강서구,화곡본동,"31,660","17,258",1.83
서울특별시,강서구,화곡제6동,"25,302","13,452",1.88
서울특별시,강서구,화곡제8동,"22,286","11,498",1.94
서울특별시,강서구,가양제1동,"33,322","21,054",1.58
서울특별시,강서구,가양제2동,"12,827","7,897",1.62
서울특별시,강서구,가양제3동,"13,319","7,535",1.77
서울특별시,강서구,발산제1동,"34,541","13,590",2.54
서울특별시,강서구,우장산동,"43,643","17,454",2.5
서울특별시,강서구,공항동,"28,510","13,764",2.07
서울특별시,강서구,방화제1동,"40,384","16,799",2.4
서울특별시,강서구,방화제2동,"22,581","12,386",1.82
서울특별시,강서구,방화제3동,"21,273","11,111",1.91
서울특별시,구로구,,"382,652","185,028",2.07
서울특별시,구로구,신도림동,"35,697","14,436",2.47
서울특별시,구로구,구로제1동,"20,027","8,426",2.38
서울특별시,구로구,구로제2동,"21,655","12,071",1.79
서울특별시,구로구,구로제3동,"22,701","13,735",1.65
서울특별시,구로구,구로제4동,"17,582","10,060",1.75
서울특별시,구로구,구로제5동,"28,459","15,579",1.83
서울특별시,구로구,가리봉동,"8,824","6,179",1.43
서울특별시,구로구,고척제1동,"26,223","11,706",2.24
서울특별시,구로구,고척제2동,"24,780","11,327",2.19
서울특별시,구로구,개봉제1동,"33,138","15,380",2.15
서울특별시,구로구,개봉제2동,"29,037","12,698",2.29
서울특별시,구로구,개봉제3동,"18,555","8,549",2.17
서울특별시,구로구,오류제1동,"22,962","13,315",1.72
서울특별시,구로구,오류제2동,"35,413","15,490",2.29
서울특별시,구로구,수궁동,"21,674","9,926",2.18
서울특별시,구로구,항동,"15,925","6,151",2.59
서울특별시,금천구,,"222,655","121,982",1.83
서울특별시,금천구,가산동,"25,518","18,910",1.35
서울특별시,금천구,독산제1동,"47,651","26,772",1.78
서울특별시,금천구,독산제2동,"17,090","9,347",1.83
서울특별시,금천구,독산제3동,"22,584","12,722",1.78
서울특별시,금천구,독산제4동,"13,772","7,398",1.86
서울특별시,금천구,시흥제1동,"30,985","16,284",1.9
서울특별시,금천구,시흥제2동,"19,707","8,125",2.43
서울특별시,금천구,시흥제3동,"9,943","4,667",2.13
서울특별시,금천구,시흥제4동,"18,272","8,816",2.07
서울특별시,금천구,시흥제5동,"17,133","8,941",1.92
서울특별시,영등포구,,"371,772","193,542",1.92
서울특별시,영등포구,영등포본동,"20,282","10,417",1.95
서울특별시,영등포구,영등포동,"31,168","22,359",1.39
서울특별시,영등포구,여의동,"33,960","14,228",2.39
서울특별시,영등포구,당산제1동,"21,048","11,991",1.76
서울특별시,영등포구,당산제2동,"36,397","19,047",1.91
서울특별시,영등포구,도림동,"17,571","9,980",1.76
서울특별시,영등포구,문래동,"31,039","12,952",2.4
서울특별시,영등포구,양평제1동,"19,283","10,531",1.83
서울특별시,영등포구,양평제2동,"22,404","11,334",1.98
서울특별시,영등포구,신길제1동,"18,937","11,716",1.62
서울특별시,영등포구,신길제3동,"16,010","7,837",2.04
서울특별시,영등포구,신길제4동,"11,749","5,704",2.06
서울특별시,영등포구,신길제5동,"9,488","4,438",2.14
서울특별시,영등포구,신길제6동,"17,706","9,206",1.92
서울특별시,영등포구,신길제7동,"19,382","7,865",2.46
서울특별시,영등포구,대림제1동,"13,179","6,795",1.94
서울특별시,영등포구,대림제2동,"11,464","6,861",1.67
서울특별시,영등포구,대림제3동,"20,705","10,281",2.01
서울특별시,동작구,,"372,327","188,188",1.98
서울특별시,동작구,노량진제1동,"33,533","18,550",1.81
서울특별시,동작구,노량진제2동,"7,679","5,492",1.4
서울특별시,동작구,상도제1동,"43,965","23,245",1.89
서울특별시,동작구,상도제2동,"26,784","12,362",2.17
서울특별시,동작구,상도제3동,"23,300","12,226",1.91
서울특별시,동작구,상도제4동,"28,665","14,770",1.94
서울특별시,동작구,흑석동,"29,907","13,049",2.29
서울특별시,동작구,사당제1동,"22,147","14,013",1.58
서울특별시,동작구,사당제2동,"27,607","12,503",2.21
서울특별시,동작구,사당제3동,"23,173","10,420",2.22
서울특별시,동작구,사당제4동,"13,546","7,313",1.85
서울특별시,동작구,사당제5동,"13,752","6,645",2.07
서울특별시,동작구,대방동,"33,513","16,084",2.08
서울특별시,동작구,신대방제1동,"22,774","10,456",2.18
서울특별시,동작구,신대방제2동,"21,982","11,060",1.99
서울특별시,관악구,,"478,154","291,341",1.64
서울특별시,관악구,보라매동,"22,913","12,961",1.77
서울특별시,관악구,청림동,"14,155","6,336",2.23
서울특별시,관악구,성현동,"29,415","12,921",2.28
서울특별시,관악구,행운동,"28,436","18,403",1.55
서울특별시,관악구,낙성대동,"17,770","12,668",1.4
서울특별시,관악구,청룡동,"36,069","24,933",1.45
서울특별시,관악구,은천동,"31,291","16,055",1.95
서울특별시,관악구,중앙동,"15,170","10,575",1.43
서울특별시,관악구,인헌동,"25,030","15,141",1.65
서울특별시,관악구,남현동,"17,206","9,850",1.75
서울특별시,관악구,서원동,"22,778","15,544",1.47
서울특별시,관악구,신원동,"17,180","11,387",1.51
서울특별시,관악구,서림동,"23,570","15,869",1.49
서울특별시,관악구,신사동,"22,067","14,816",1.49
서울특별시,관악구,신림동,"23,485","19,756",1.19
서울특별시,관악구,난향동,"14,304","6,130",2.33
서울특별시,관악구,조원동,"19,893","12,687",1.57
서울특별시,관악구,대학동,"25,093","18,639",1.35
서울특별시,관악구,삼성동,"19,912","9,788",2.03
서울특별시,관악구,미성동,"28,338","14,080",2.01
서울특별시,관악구,난곡동,"24,079","12,802",1.88
서울특별시,서초구,,"414,486","173,903",2.38
서울특별시,서초구,서초1동,"19,998","9,557",2.09
서울특별시,서초구,서초2동,"24,847","11,564",2.15
서울특별시,서초구,서초3동,"32,084","15,684",2.05
서울특별시,서초구,서초4동,"29,974","10,704",2.8
서울특별시,서초구,잠원동,"34,120","13,183",2.59
서울특별시,서초구,반포본동,204,100,2.04
서울특별시,서초구,반포1동,"33,121","14,444",2.29
서울특별시,서초구,반포2동,"26,510","8,603",3.08
서울특별시,서초구,반포3동,"23,573","8,227",2.87
서울특별시,서초구,반포4동,"17,905","6,847",2.62
서울특별시,서초구,방배본동,"19,834","7,835",2.53
서울특별시,서초구,방배1동,"16,304","7,561",2.16
서울특별시,서초구,방배2동,"17,405","7,719",2.25
서울특별시,서초구,방배3동,"15,362","5,770",2.66
서울특별시,서초구,방배4동,"25,646","10,646",2.41
서울특별시,서초구,양재1동,"40,268","17,481",2.3
서울특별시,서초구,양재2동,"20,768","11,002",1.89
서울특별시,서초구,내곡동,"16,563","6,976",2.37
서울특별시,강남구,,"552,962","244,841",2.26
서울특별시,강남구,신사동,"14,985","6,550",2.29
서울특별시,강남구,논현1동,"20,696","13,505",1.53
서울특별시,강남구,논현2동,"20,072","11,131",1.8
서울특별시,강남구,압구정동,"25,429","9,956",2.55
서울특별시,강남구,청담동,"26,255","11,491",2.28
서울특별시,강남구,삼성1동,"12,727","5,551",2.29
서울특별시,강남구,삼성2동,"30,189","13,801",2.19
서울특별시,강남구,대치1동,"23,507","7,189",3.27
서울특별시,강남구,대치2동,"38,232","13,390",2.86
서울특별시,강남구,대치4동,"17,995","9,569",1.88
서울특별시,강남구,역삼1동,"34,205","23,851",1.43
서울특별시,강남구,역삼2동,"35,918","15,590",2.3
서울특별시,강남구,도곡1동,"20,760","8,483",2.45
서울특별시,강남구,도곡2동,"31,581","11,287",2.8
서울특별시,강남구,개포1동,"26,487","9,142",2.9
서울특별시,강남구,개포2동,"39,995","14,179",2.82
서울특별시,강남구,개포3동,"15,465","6,956",2.22
서울특별시,강남구,개포4동,"22,988","10,061",2.28
서울특별시,강남구,세곡동,"45,678","20,183",2.26
서울특별시,강남구,일원본동,"22,259","7,931",2.81
서울특별시,강남구,일원1동,"14,071","7,474",1.88
서울특별시,강남구,수서동,"13,468","7,571",1.78
서울특별시,송파구,,"650,505","289,762",2.24
서울특별시,송파구,풍납1동,"10,591","5,116",2.07
서울특별시,송파구,풍납2동,"22,939","10,615",2.16
서울특별시,송파구,거여1동,"11,738","5,657",2.07
서울특별시,송파구,거여2동,"22,909","10,055",2.28
서울특별시,송파구,마천1동,"15,057","7,255",2.08
서울특별시,송파구,마천2동,"16,930","8,404",2.01
서울특별시,송파구,방이1동,"14,809","6,156",2.41
서울특별시,송파구,방이2동,"26,319","16,270",1.62
서울특별시,송파구,오륜동,"17,388","5,873",2.96
서울특별시,송파구,오금동,"36,885","15,733",2.34
서울특별시,송파구,송파1동,"22,836","12,523",1.82
서울특별시,송파구,송파2동,"18,162","7,188",2.53
서울특별시,송파구,석촌동,"29,948","17,091",1.75
서울특별시,송파구,삼전동,"28,107","16,025",1.75
서울특별시,송파구,가락본동,"24,506","11,715",2.09
서울특별시,송파구,가락1동,"27,037","9,758",2.77
서울특별시,송파구,가락2동,"28,362","11,715",2.42
서울특별시,송파구,문정1동,"19,628","8,987",2.18
서울특별시,송파구,문정2동,"28,571","15,824",1.81
서울특별시,송파구,장지동,"30,635","13,203",2.32
서울특별시,송파구,위례동,"44,847","15,024",2.99
서울특별시,송파구,잠실본동,"27,033","16,014",1.69
서울특별시,송파구,잠실2동,"34,514","11,520",3
서울특별시,송파구,잠실3동,"33,344","11,777",2.83
서울특별시,송파구,잠실4동,"32,057","11,132",2.88
서울특별시,송파구,잠실6동,"16,063","5,770",2.78
서울특별시,송파구,잠실7동,"9,290","3,362",2.76
서울특별시,강동구,,"499,058","223,620",2.23
서울특별시,강동구,강일동,"34,219","13,872",2.47
서울특별시,강동구,상일제1동,"38,831","13,526",2.87
서울특별시,강동구,상일제2동,"13,147","5,265",2.5
서울특별시,강동구,명일제1동,"24,709","10,023",2.47
서울특별시,강동구,명일제2동,"16,788","6,425",2.61
서울특별시,강동구,고덕제1동,"23,615","8,144",2.9
서울특별시,강동구,고덕제2동,"26,148","10,345",2.53
서울특별시,강동구,암사제1동,"32,527","15,869",2.05
서울특별시,강동구,암사제2동,"14,427","6,400",2.25
서울특별시,강동구,암사제3동,"16,854","6,043",2.79
서울특별시,강동구,천호제1동,"24,067","12,519",1.92
서울특별시,강동구,천호제2동,"35,981","19,294",1.86
서울특별시,강동구,천호제3동,"27,608","15,796",1.75
서울특별시,강동구,성내제1동,"18,827","8,232",2.29
서울특별시,강동구,성내제2동,"23,890","13,948",1.71
서울특별시,강동구,성내제3동,"21,508","10,635",2.02
서울특별시,강동구,길동,"47,916","24,345",1.97
서울특별시,강동구,둔촌제1동,"32,838","11,966",2.74
서울특별시,강동구,둔촌제2동,"25,158","10,973",2.29
부산광역시,,,"3,234,293","1,581,640",2.04
부산광역시,중구,,"36,375","23,365",1.56
부산광역시,중구,중앙동,"3,134","2,526",1.24
부산광역시,중구,동광동,"2,258","1,538",1.47
부산광역시,중구,대청동,"5,459","3,408",1.6
부산광역시,중구,보수동,"9,774","6,050",1.62
부산광역시,중구,부평동,"3,973","2,603",1.53
부산광역시,중구,광복동,844,521,1.62
부산광역시,중구,남포동,743,554,1.34
부산광역시,중구,영주제1동,"4,182","2,839",1.47
부산광역시,중구,영주제2동,"6,008","3,326",1.81
부산광역시,서구,,"101,320","53,405",1.9
부산광역시,서구,동대신제1동,"5,010","2,618",1.91
부산광역시,서구,동대신제2동,"6,166","3,245",1.9
부산광역시,서구,동대신제3동,"6,901","3,772",1.83
부산광역시,서구,서대신제1동,"14,452","6,758",2.14
부산광역시,서구,서대신제3동,"7,170","3,111",2.3
부산광역시,서구,서대신제4동,"6,811","2,919",2.33
부산광역시,서구,부민동,"7,270","4,233",1.72
부산광역시,서구,아미동,"5,990","3,896",1.54
부산광역시,서구,초장동,"3,469","2,250",1.54
부산광역시,서구,충무동,"9,236","5,438",1.7
부산광역시,서구,남부민제1동,"4,145","2,448",1.69
부산광역시,서구,남부민제2동,"7,206","4,213",1.71
부산광역시,서구,암남동,"17,494","8,504",2.06
부산광역시,동구,,"83,432","46,360",1.8
부산광역시,동구,초량제1동,"4,804","3,206",1.5
부산광역시,동구,초량제2동,"4,890","3,126",1.56
부산광역시,동구,초량제3동,"12,938","6,659",1.94
부산광역시,동구,초량제6동,"4,827","2,764",1.75
부산광역시,동구,수정제1동,"3,938","2,176",1.81
부산광역시,동구,수정제2동,"8,583","4,709",1.82
부산광역시,동구,수정제4동,"3,180","1,925",1.65
부산광역시,동구,수정제5동,"4,391","2,485",1.77
부산광역시,동구,좌천동,"10,607","5,617",1.89
부산광역시,동구,범일제1동,"10,169","5,922",1.72
부산광역시,동구,범일제2동,"6,116","3,622",1.69
부산광역시,동구,범일제5동,"8,989","4,149",2.17
부산광역시,영도구,,"100,748","53,249",1.89
부산광역시,영도구,남항동,"9,772","5,505",1.78
부산광역시,영도구,영선제1동,"3,509","1,783",1.97
