행정구역,구,동,총인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
광주광역시,동구,지원1동,"8,819",537,751,863,"1,111","1,186","1,395","1,430","1,025",447,74,0
광주광역시,동구,지원2동,"18,059","1,576","1,459","1,604","2,854","2,896","2,783","2,687","1,435",651,114,0
광주광역시,서구,서구,"275,063","14,619","26,625","35,696","33,731","40,505","49,394","39,655","22,725","10,375","1,698",40
광주광역시,서구,양동,"2,696",57,93,184,210,249,403,564,531,349,55,1
광주광역시,서구,양3동,"4,044",205,340,317,394,582,632,699,588,253,34,0
광주광역시,서구,농성1동,"11,373",536,578,"1,529","1,738","1,483","1,870","1,603","1,265",677,94,0
광주광역시,서구,농성2동,"4,236",76,171,594,542,497,698,789,535,293,41,0
광주광역시,서구,광천동,"5,062",375,423,522,730,792,919,691,409,173,27,1
광주광역시,서구,유덕동,"9,958",502,"1,003","1,285","1,252","1,575","1,957","1,254",698,374,58,0
광주광역시,서구,치평동,"28,947","1,458","2,551","4,435","4,447","4,170","5,194","3,848","1,746",923,174,1
광주광역시,서구,상무1동,"24,465","1,168","2,132","4,036","3,562","3,632","4,290","3,139","1,721",681,101,3
광주광역시,서구,상무2동,"21,914",676,"1,361","3,484","2,877","2,606","3,488","3,715","2,400","1,141",162,4
광주광역시,서구,화정1동,"15,537",618,977,"2,525","2,475","2,140","2,434","2,072","1,378",758,154,6
광주광역시,서구,화정2동,"19,162","1,668","2,676","1,619","2,123","3,780","2,650","2,453","1,547",561,83,2
광주광역시,서구,화정3동,"8,634",318,759,"1,003",825,"1,110","1,415","1,633","1,026",452,90,3
광주광역시,서구,화정4동,"18,900","1,446","1,857","1,897","2,430","2,773","2,847","3,124","1,783",642,98,3
광주광역시,서구,서창동,"7,021",507,600,682,802,910,"1,412","1,154",590,294,68,2
광주광역시,서구,금호1동,"18,624",760,"1,731","2,103","1,926","2,298","3,545","3,475","1,856",776,151,3
광주광역시,서구,금호2동,"26,105","1,661","3,280","3,417","2,697","4,084","5,591","3,186","1,471",614,99,5
광주광역시,서구,풍암동,"33,331","1,716","3,932","4,376","3,376","5,236","7,176","4,201","2,134","1,026",154,4
광주광역시,서구,동천동,"15,054",872,"2,161","1,688","1,325","2,588","2,873","2,055","1,047",388,55,2
광주광역시,남구,남구,"207,596","12,728","23,073","21,564","23,056","32,342","32,796","30,501","20,393","9,532","1,565",46
광주광역시,남구,양림동,"6,223",210,628,647,489,796,"1,056",969,884,466,76,2
광주광역시,남구,방림1동,"6,249",406,641,578,740,990,980,873,672,336,32,1
광주광역시,남구,방림2동,"9,025",468,771,873,972,"1,155","1,450","1,507","1,149",571,105,4
광주광역시,남구,봉선1동,"13,446",645,"1,430","1,539","1,482","2,041","2,144","1,980","1,338",701,139,7
광주광역시,남구,봉선2동,"27,418","2,143","5,071","2,433","2,089","5,442","4,409","3,005","1,835",832,154,5
광주광역시,남구,사직동,"4,406",174,226,433,457,578,699,776,637,381,44,1
광주광역시,남구,월산동,"10,762",828,746,984,"1,611","1,583","1,640","1,538","1,137",582,112,1
광주광역시,남구,월산4동,"7,575",168,439,834,883,959,"1,209","1,471","1,077",453,81,1
광주광역시,남구,월산5동,"5,490",113,269,610,583,612,889,"1,159",819,386,48,2
광주광역시,남구,백운1동,"11,232",523,"1,101","1,172","1,104","1,580","1,769","1,897","1,333",647,105,1
광주광역시,남구,백운2동,"6,622",370,459,924,974,899,973,"1,002",637,338,45,1
광주광역시,남구,주월1동,"20,195","1,141","2,117","2,332","2,254","3,022","3,502","3,072","1,894",757,104,0
광주광역시,남구,주월2동,"6,987",245,483,630,688,868,"1,130","1,432","1,022",431,55,3
광주광역시,남구,진월동,"27,374","1,341","3,775","3,366","2,495","4,184","4,658","3,849","2,364","1,160",178,4
광주광역시,남구,효덕동,"14,861",873,"1,645","1,680","1,848","2,377","2,150","2,123","1,508",559,92,6
광주광역시,남구,송암동,"20,644","2,348","2,592","1,889","3,154","3,987","2,799","2,304","1,116",379,71,5
광주광역시,남구,대촌동,"9,087",732,680,640,"1,233","1,269","1,339","1,544",971,553,124,2
광주광역시,북구,북구,"416,862","25,645","39,409","49,492","53,017","61,303","70,899","62,898","35,575","16,018","2,558",48
광주광역시,북구,중흥1동,"4,255",152,145,653,840,532,577,624,483,216,33,0
광주광역시,북구,중흥동,"14,920",966,"1,062","2,380","2,313","2,163","2,170","1,689","1,373",706,97,1
광주광역시,북구,중앙동,"3,505",233,171,475,589,523,545,492,318,140,17,2
광주광역시,북구,임동,"14,049","1,347",860,"1,406","2,955","2,108","1,921","1,705","1,177",498,72,0
광주광역시,북구,신안동,"11,900",471,603,"1,784","1,891","1,529","1,900","1,847","1,175",620,79,1
광주광역시,북구,용봉동,"35,899","1,711","3,136","6,364","4,255","4,574","6,176","5,423","2,807","1,277",174,2
광주광역시,북구,운암1동,"17,998","1,141","2,184","1,904","1,853","2,812","2,953","2,712","1,757",594,87,1
광주광역시,북구,운암2동,"10,575",327,760,"1,135","1,081","1,306","1,746","2,086","1,376",676,79,3
광주광역시,북구,운암3동,"13,776",999,"1,462","1,412","1,704","2,005","2,231","2,269","1,144",457,91,2
광주광역시,북구,동림동,"21,442","1,441","1,955","2,167","2,904","3,404","3,743","3,274","1,788",667,97,2
광주광역시,북구,우산동,"15,374","1,214","1,342","1,358","1,951","2,367","2,144","2,309","1,786",764,137,2
광주광역시,북구,풍향동,"4,973",339,464,478,549,826,841,723,484,228,40,1
광주광역시,북구,문화동,"22,460","1,762","1,696","2,160","3,361","3,241","3,460","3,632","2,103",882,161,2
광주광역시,북구,문흥1동,"14,390",635,"1,578","1,721","1,363","1,902","2,592","2,586","1,345",588,79,1
광주광역시,북구,문흥2동,"14,078",572,"1,132","2,014","1,589","1,824","2,335","2,395","1,362",747,107,1
광주광역시,북구,두암1동,"6,800",166,438,806,672,677,"1,201","1,328",980,466,63,3
광주광역시,북구,두암2동,"14,176",430,"1,041","1,514","1,409","1,740","2,538","2,785","1,825",779,112,3
광주광역시,북구,두암3동,"11,620",212,576,991,969,"1,086","1,971","2,858","1,816",979,161,1
광주광역시,북구,삼각동,"12,859",683,"1,349","1,581","1,527","1,936","2,513","1,933",924,351,62,0
광주광역시,북구,일곡동,"27,111","1,438","3,664","3,672","2,803","4,001","5,755","3,545","1,343",752,133,5
광주광역시,북구,매곡동,"12,742",789,"1,382","1,480","1,470","1,831","2,340","1,946",963,439,102,0
광주광역시,북구,오치1동,"9,784",322,791,"1,218","1,099","1,239","1,856","1,803",988,404,63,1
광주광역시,북구,오치2동,"11,114",340,620,"1,217","1,277","1,255","1,878","2,373","1,360",663,128,3
광주광역시,북구,석곡동,"2,165",41,92,131,143,154,339,598,393,225,47,2
광주광역시,북구,건국동,"22,455","2,113","2,738","2,336","3,080","3,893","3,841","2,613","1,210",521,107,3
광주광역시,북구,양산동,"34,863","2,530","3,719","4,026","4,661","5,815","6,204","4,558","2,194",991,161,4
광주광역시,북구,신용동,"31,579","3,271","4,449","3,109","4,709","6,560","5,129","2,792","1,101",388,69,2
광주광역시,광산구,광산구,"387,604","26,577","47,282","50,409","49,616","64,762","72,127","45,559","20,259","9,390","1,587",36
광주광역시,광산구,송정1동,"9,781",381,874,"1,369",938,"1,349","1,910","1,489",955,455,61,0
광주광역시,광산구,송정2동,"5,838",251,293,707,835,668,959,907,781,386,50,1
광주광역시,광산구,도산동,"13,947",900,"1,330","1,705","1,709","2,134","2,601","1,862","1,117",524,63,2
광주광역시,광산구,신흥동,"3,971",186,333,431,401,492,704,674,486,229,34,1
광주광역시,광산구,어룡동,"36,455","3,419","4,006","4,078","5,932","6,585","5,680","4,030","1,847",746,125,7
광주광역시,광산구,우산동,"27,825","2,030","2,012","3,051","4,486","3,933","4,909","4,329","1,983",898,191,3
광주광역시,광산구,월곡1동,"9,154",406,776,"1,177","1,061","1,081","1,795","1,765",742,292,58,1
광주광역시,광산구,월곡2동,"13,977",655,"1,484","1,779","1,549","1,949","2,943","2,221",942,407,48,0
광주광역시,광산구,비아동,"7,117",423,748,753,678,"1,177","1,511","1,071",477,226,53,0
광주광역시,광산구,첨단1동,"27,298","1,715","2,967","4,003","4,012","3,738","5,413","3,823","1,035",490,98,4
광주광역시,광산구,첨단2동,"40,511","2,447","4,545","6,648","5,993","6,227","7,955","4,480","1,424",667,123,2
광주광역시,광산구,신가동,"18,443","1,465","2,648","2,441","2,052","3,325","3,804","1,658",722,295,33,0
광주광역시,광산구,운남동,"28,142","1,619","3,228","3,680","3,343","4,528","5,705","3,576","1,504",821,137,1
광주광역시,광산구,수완동,"72,974","5,822","13,305","9,338","7,575","15,081","13,274","5,483","2,221",766,104,5
광주광역시,광산구,하남동,"26,857","2,161","3,451","3,569","3,804","5,107","4,614","2,820",932,333,64,2
광주광역시,광산구,임곡동,"1,844",30,93,77,109,119,312,464,344,233,60,3
광주광역시,광산구,동곡동,"1,577",26,51,92,88,128,238,397,310,209,38,0
광주광역시,광산구,평동,"4,921",209,211,439,660,607,820,928,638,349,57,3
광주광역시,광산구,삼도동,"2,021",27,98,95,111,149,302,509,399,280,51,0
광주광역시,광산구,본량동,"1,793",17,63,73,84,155,303,411,318,305,63,1
광주광역시,광산구,신창동,"33,158","2,388","4,766","4,904","4,196","6,230","6,375","2,662","1,082",479,76,0
대전광역시,,,"1,440,729","86,776","135,747","187,702","194,991","209,116","242,187","208,677","115,183","51,386","8,752",212
대전광역시,동구,동구,"218,664","11,129","18,350","27,959","25,397","29,307","36,231","35,276","22,499","10,824","1,654",38
대전광역시,동구,중앙동,"3,319",50,88,215,257,296,545,844,657,313,54,0
대전광역시,동구,효동,"29,264","2,572","3,469","2,681","4,255","5,006","4,679","3,464","2,124",878,132,4
대전광역시,동구,신인동,"14,713","1,056","1,057","1,308","2,269","2,040","2,390","2,242","1,567",677,104,3
대전광역시,동구,판암1동,"11,650",517,765,"1,103","1,278","1,408","1,985","2,255","1,377",800,158,4
대전광역시,동구,판암2동,"7,647",122,287,510,619,725,"1,171","1,829","1,455",803,126,0
대전광역시,동구,용운동,"20,851","1,247","1,631","3,243","2,699","2,662","3,464","3,283","1,788",724,108,2
대전광역시,동구,대동,"13,347",892,"1,467","1,342","1,463","2,062","2,197","1,997","1,204",626,92,5
대전광역시,동구,자양동,"10,641",202,829,"3,169",923,948,"1,428","1,542","1,016",511,72,1
대전광역시,동구,가양1동,"12,664",409,"1,000","1,775","1,137","1,595","2,211","2,242","1,458",735,101,1
대전광역시,동구,가양2동,"17,893",608,"1,460","2,807","1,876","2,205","3,150","3,055","1,796",830,104,2
대전광역시,동구,용전동,"19,473",612,"1,273","3,634","2,774","2,632","3,254","2,812","1,616",767,95,4
대전광역시,동구,성남동,"10,363",505,734,992,"1,021","1,380","1,765","1,944","1,269",649,100,4
대전광역시,동구,홍도동,"10,791",373,679,"2,072","1,324","1,241","1,754","1,786","1,016",470,76,0
대전광역시,동구,삼성동,"12,957",536,953,"1,139","1,315","1,608","2,281","2,408","1,729",852,135,1
대전광역시,동구,대청동,"2,087",25,92,125,110,144,343,570,395,236,47,0
대전광역시,동구,산내동,"21,004","1,403","2,566","1,844","2,077","3,355","3,614","3,003","2,032",953,150,7
대전광역시,중구,중구,"225,645","11,812","19,627","25,108","26,361","31,098","38,579","35,552","23,882","11,666","1,911",49
대전광역시,중구,은행선화동,"23,966","2,527","1,964","2,839","4,629","4,100","3,337","2,471","1,402",585,106,6
대전광역시,중구,목동,"17,354","1,615","2,751","1,790","2,180","3,240","2,870","1,533",883,409,79,4
대전광역시,중구,중촌동,"14,884","1,009","1,084","1,424","2,199","2,084","2,525","2,270","1,475",700,112,2
대전광역시,중구,대흥동,"12,124",487,976,"2,105","1,735","1,652","1,824","1,676","1,079",493,95,2
대전광역시,중구,문창동,"4,107",107,229,332,324,446,716,906,602,378,64,3
대전광역시,중구,석교동,"13,632",319,821,"1,203","1,190","1,481","2,370","3,011","2,096","1,006",131,4
대전광역시,중구,대사동,"5,110",108,219,862,659,452,754,951,630,413,62,0
대전광역시,중구,부사동,"5,859",167,347,518,530,643,"1,040","1,225",908,412,65,4
대전광역시,중구,용두동,"9,751",474,681,"1,645","1,547","1,339","1,519","1,137",825,527,55,2
대전광역시,중구,오류동,"9,761",442,595,"1,174","1,259","1,205","1,677","1,555","1,085",638,129,2
대전광역시,중구,태평1동,"12,058",631,"1,297","1,241","1,138","1,894","2,259","1,723","1,212",578,83,2
대전광역시,중구,태평2동,"23,365","1,160","2,535","2,417","1,841","3,176","4,440","3,635","2,682","1,242",231,6
대전광역시,중구,유천1동,"5,753",184,260,577,771,756,985,"1,143",711,307,58,1
대전광역시,중구,유천2동,"12,440",444,863,"1,335","1,358","1,503","2,000","2,244","1,703",847,138,5
대전광역시,중구,문화1동,"20,119","1,112","2,456","2,399","1,819","3,008","3,583","2,719","1,874",992,153,4
대전광역시,중구,문화2동,"11,002",291,765,999,"1,057","1,247","2,048","2,230","1,402",809,153,1
대전광역시,중구,산성동,"24,360",735,"1,784","2,248","2,125","2,872","4,632","5,123","3,313","1,330",197,1
대전광역시,서구,서구,"463,351","27,716","46,072","63,470","65,423","69,313","76,974","63,731","33,913","14,199","2,486",54
대전광역시,서구,복수동,"20,976","1,266","2,675","2,545","2,072","3,330","3,977","2,715","1,649",647,96,4
대전광역시,서구,도마1동,"17,901","1,017","1,118","2,638","2,360","2,130","2,676","3,034","1,977",832,117,2
대전광역시,서구,도마2동,"19,285","1,114","1,395","2,213","2,508","2,403","3,113","3,262","2,214",912,145,6
대전광역시,서구,정림동,"14,575",601,"1,187","1,319","1,401","1,747","2,574","3,151","1,713",739,143,0
대전광역시,서구,변동,"12,229",492,867,"1,224","1,389","1,576","2,143","2,375","1,435",623,103,2
대전광역시,서구,용문동,"18,906","1,393","1,244","2,677","3,739","2,843","2,825","2,140","1,350",593,100,2
대전광역시,서구,탄방동,"30,735","1,887","2,684","5,052","5,808","4,793","4,742","3,441","1,553",661,112,2
대전광역시,서구,괴정동,"17,920",584,"1,168","3,972","3,654","2,476","2,452","1,929","1,152",464,68,1
대전광역시,서구,가장동,"10,375",448,889,"1,207","1,175","1,423","1,794","1,662","1,156",534,86,1
대전광역시,서구,내동,"21,540","1,071","2,226","2,461","2,283","3,117","3,788","3,454","2,106",904,128,2
대전광역시,서구,갈마1동,"20,541",658,"1,326","3,897","3,419","2,662","3,123","3,115","1,640",585,113,3
대전광역시,서구,갈마2동,"22,894",814,"1,538","4,683","4,345","3,037","3,647","3,024","1,252",478,76,0
대전광역시,서구,월평1동,"10,928",252,473,"2,717","2,113","1,266","1,621","1,438",708,292,47,1
대전광역시,서구,월평2동,"13,209",528,"1,088","1,319","1,362","1,499","2,304","2,641","1,519",770,174,5
대전광역시,서구,월평3동,"19,771","1,261","2,300","1,999","2,422","2,878","3,345","3,508","1,427",518,113,0
대전광역시,서구,가수원동,"9,890",351,819,982,"1,028","1,202","1,769","1,952","1,177",528,79,3
대전광역시,서구,도안동,"36,459","4,341","5,306","4,147","5,513","7,496","5,168","3,034","1,112",294,47,1
대전광역시,서구,관저1동,"14,359",745,"1,346","2,378","1,871","1,832","2,545","2,134",949,475,82,2
대전광역시,서구,관저2동,"47,232","3,807","5,996","5,952","6,437","8,287","8,514","4,933","2,229",900,174,3
대전광역시,서구,기성동,"3,252",60,123,164,212,300,534,768,587,394,105,5
대전광역시,서구,둔산1동,"16,028","1,225","3,242","1,346","1,128","3,535","2,789","1,353",918,427,65,0
대전광역시,서구,둔산2동,"33,994","2,341","3,416","4,406","5,602","5,115","6,161","4,376","1,796",658,121,2
대전광역시,서구,만년동,"11,839",597,"1,020","2,061","2,065","1,499","2,047","1,654",599,250,46,1
대전광역시,서구,둔산3동,"18,513",863,"2,626","2,111","1,517","2,867","3,323","2,638","1,695",721,146,6
대전광역시,유성구,유성구,"367,534","28,491","38,342","52,274","58,271","58,067","58,674","44,366","19,574","7,847","1,586",42
대전광역시,유성구,진잠동,"24,930","1,292","2,188","2,969","3,113","3,497","4,851","3,942","1,971",923,177,7
대전광역시,유성구,학하동,"19,496","1,701","1,602","3,041","3,099","2,930","2,849","2,876","1,016",303,79,0
대전광역시,유성구,상대동,"25,011","2,473","3,697","2,241","2,939","4,753","4,229","3,069","1,158",369,81,2
대전광역시,유성구,온천1동,"26,552",617,856,"6,293","5,824","2,933","3,694","3,545","1,803",848,132,7
대전광역시,유성구,온천2동,"40,733","2,533","3,100","10,137","5,944","5,104","5,271","5,130","2,440",882,188,4
대전광역시,유성구,노은1동,"20,619","1,439","2,723","2,477","3,067","3,420","3,582","2,168","1,145",506,87,5
대전광역시,유성구,노은2동,"23,122","1,490","2,941","2,762","2,741","3,739","4,384","2,843","1,358",722,139,3
대전광역시,유성구,노은3동,"35,656","3,299","4,775","3,203","4,658","6,829","5,913","4,133","2,027",695,122,2
대전광역시,유성구,신성동,"25,250","2,076","2,510","4,022","5,246","3,722","3,584","2,526","1,047",431,85,1
대전광역시,유성구,전민동,"25,318","1,914","2,726","3,476","4,232","3,785","4,061","3,351","1,179",450,144,0
대전광역시,유성구,구즉동,"32,593","2,617","2,955","4,077","6,074","4,967","5,445","3,866","1,653",787,149,3
대전광역시,유성구,관평동,"37,641","3,807","5,148","4,498","6,116","6,848","6,397","3,240","1,124",371,89,3
대전광역시,유성구,원신흥동,"30,613","3,233","3,121","3,078","5,218","5,540","4,414","3,677","1,653",560,114,5
대전광역시,대덕구,대덕구,"165,535","7,628","13,356","18,891","19,539","21,331","31,729","29,752","15,315","6,850","1,115",29
대전광역시,대덕구,오정동,"13,154",338,849,"2,017","1,292","1,391","2,228","2,722","1,580",629,104,4
대전광역시,대덕구,대화동,"5,210",127,334,465,544,703,987,"1,036",687,284,42,1
대전광역시,대덕구,회덕동,"12,103",535,761,"1,102","1,426","1,391","2,239","2,478","1,392",661,117,1
대전광역시,대덕구,비래동,"14,356",438,"1,163","1,642","1,299","1,673","2,999","2,798","1,580",650,107,7
대전광역시,대덕구,송촌동,"26,885","1,589","3,136","3,240","2,950","3,898","5,777","3,989","1,441",734,129,2
대전광역시,대덕구,중리동,"17,523",475,"1,110","2,238","2,012","2,141","3,428","3,455","1,778",795,90,1
대전광역시,대덕구,신탄진동,"15,988",930,"1,048","1,741","2,443","1,973","2,903","2,730","1,455",663,99,3
대전광역시,대덕구,석봉동,"15,700","1,372","1,722","1,479","2,393","2,742","2,537","2,100",902,377,76,0
대전광역시,대덕구,덕암동,"12,296",422,807,"1,561","1,546","1,465","2,482","2,125","1,191",591,103,3
대전광역시,대덕구,목상동,"5,817",227,456,766,875,929,"1,094",898,389,159,23,1
대전광역시,대덕구,법1동,"12,070",608,856,"1,168","1,442","1,412","2,209","2,304","1,348",608,111,4
대전광역시,대덕구,법2동,"14,433",567,"1,114","1,472","1,317","1,613","2,846","3,117","1,572",699,114,2
울산광역시,,,"1,091,948","67,470","109,694","110,774","136,897","169,091","198,246","179,413","85,901","29,927","4,435",100
울산광역시,중구,중구,"204,169","11,656","18,902","19,086","24,604","29,702","36,535","36,386","19,387","7,051",845,15
울산광역시,중구,학성동,"10,672",429,597,938,"1,403","1,218","1,760","2,123","1,511",635,57,1
울산광역시,중구,반구1동,"15,351",808,"1,309","1,382","1,886","2,308","2,693","2,944","1,487",484,48,2
울산광역시,중구,반구2동,"8,012",220,490,926,944,913,"1,484","1,585","1,027",380,42,1
울산광역시,중구,복산동,"21,029","2,214","1,889","1,698","3,846","3,307","3,111","2,849","1,524",524,67,0
울산광역시,중구,중앙동,"9,079",226,387,805,"1,071",992,"1,614","2,041","1,343",538,61,1
울산광역시,중구,우정동,"18,333",928,"1,525","1,662","2,313","2,480","3,120","3,422","1,986",782,115,0
울산광역시,중구,태화동,"31,022","2,201","3,672","2,647","3,575","5,226","5,352","5,004","2,443",806,92,4
울산광역시,중구,다운동,"21,450",588,"1,448","2,432","2,086","2,205","4,382","4,694","2,488",991,134,2
울산광역시,중구,병영1동,"20,038",956,"1,854","1,966","2,013","2,624","3,846","4,048","2,015",641,75,0
울산광역시,중구,병영2동,"18,847","1,176","2,039","1,568","2,088","3,133","3,209","3,426","1,588",555,63,2
울산광역시,중구,약사동,"10,454",974,"1,301",940,"1,430","1,827","1,793","1,401",573,191,24,0
울산광역시,중구,성안동,"19,882",936,"2,391","2,122","1,949","3,469","4,171","2,849","1,402",524,67,2
울산광역시,남구,남구,"304,128","17,660","27,941","34,457","41,867","44,616","56,157","49,289","23,493","7,594","1,026",28
울산광역시,남구,신정1동,"17,619",684,"1,022","1,683","2,516","2,113","2,993","3,551","2,201",769,86,1
울산광역시,남구,신정2동,"25,329","1,926","3,321","2,348","2,903","4,524","4,637","3,405","1,648",538,77,2
울산광역시,남구,신정3동,"15,479",863,"1,271","1,428","1,978","2,159","2,800","2,858","1,538",502,80,2
울산광역시,남구,신정4동,"20,033","1,255","2,228","2,202","2,675","3,090","3,567","2,912","1,542",503,57,2
울산광역시,남구,신정5동,"8,541",344,579,"1,036","1,314","1,189","1,558","1,448",772,256,44,1
울산광역시,남구,달동,"25,784","1,002","1,809","3,120","3,812","3,635","4,751","4,675","2,101",759,117,3
울산광역시,남구,삼산동,"47,053","2,285","3,837","6,543","7,714","7,144","8,961","6,927","2,807",702,128,5
울산광역시,남구,삼호동,"19,909",837,"1,366","2,193","2,586","2,374","4,179","3,894","1,735",656,86,3
울산광역시,남구,무거동,"30,617","1,270","2,725","5,527","3,518","3,751","6,433","4,763","1,825",702,101,2
울산광역시,남구,옥동,"24,724","1,710","2,814","2,463","2,959","3,755","4,626","4,105","1,743",482,67,0
울산광역시,남구,대현동,"32,117","3,091","3,729","2,676","5,105","5,718","4,966","4,041","2,064",675,49,3
울산광역시,남구,수암동,"15,583","1,200","1,667","1,492","2,081","2,214","2,880","2,543","1,172",290,42,2
울산광역시,남구,선암동,"12,967",632,"1,074","1,194","1,498","1,871","2,491","2,572","1,213",374,48,0
울산광역시,남구,야음장생포동,"8,373",561,499,552,"1,208","1,079","1,315","1,595","1,132",386,44,2
울산광역시,동구,동구,"149,257","9,104","16,432","14,296","17,163","26,084","24,229","25,077","12,853","3,551",452,16
울산광역시,동구,방어동,"36,790","1,840","3,959","3,530","3,865","6,695","6,810","6,005","3,065",891,125,5
울산광역시,동구,일산동,"5,086",120,315,542,588,676,800,"1,084",712,228,21,0
울산광역시,동구,화정동,"17,727","1,223","1,956","1,608","1,835","3,084","2,832","3,058","1,576",487,65,3
울산광역시,동구,대송동,"10,379",426,991,"1,115","1,050","1,599","2,093","1,974",891,210,29,1
울산광역시,동구,전하1동,"15,215",929,"1,479","1,867","2,036","2,477","2,196","2,418","1,394",371,46,2
울산광역시,동구,전하2동,"18,977","1,171","2,390","1,771","1,934","3,109","3,305","3,379","1,482",385,49,2
울산광역시,동구,남목1동,"7,889",307,875,665,643,"1,297","1,245","1,627",926,274,28,2
울산광역시,동구,남목2동,"26,413","2,514","3,203","2,357","4,177","5,227","3,281","3,468","1,760",381,44,1
울산광역시,동구,남목3동,"10,781",574,"1,264",841,"1,035","1,920","1,667","2,064","1,047",324,45,0
울산광역시,북구,북구,"215,220","17,182","25,562","21,429","29,482","37,841","38,113","29,871","11,095","3,983",648,14
울산광역시,북구,농소1동,"35,211","2,881","4,571","2,852","4,328","6,621","5,925","5,111","2,046",755,118,3
울산광역시,북구,농소2동,"41,745","4,081","5,545","3,522","6,138","7,955","6,814","5,087","1,793",703,105,2
울산광역시,북구,농소3동,"35,531","1,847","5,441","4,123","2,933","6,263","8,213","4,265","1,633",684,124,5
울산광역시,북구,강동동,"15,895","1,575","2,114",829,"2,012","3,530","2,111","2,273",985,385,78,3
울산광역시,북구,효문동,"29,094","2,075","2,124","3,409","5,014","4,134","5,350","4,778","1,615",503,91,1
울산광역시,북구,송정동,"35,995","3,259","4,176","3,527","5,373","6,220","6,353","4,923","1,570",521,73,0
울산광역시,북구,양정동,"12,063","1,000",808,"2,116","2,407","1,724","1,628","1,553",610,183,34,0
울산광역시,북구,염포동,"9,686",464,783,"1,051","1,277","1,394","1,719","1,881",843,249,25,0
울산광역시,울주군,울주군,"219,174","11,868","20,857","21,506","23,781","30,848","43,212","38,790","19,073","7,748","1,464",27
울산광역시,울주군,온산읍,"18,926",747,"1,463","1,809","2,311","2,991","4,256","3,205","1,489",565,89,1
울산광역시,울주군,언양읍,"29,268","1,799","2,992","2,861","3,308","4,077","5,277","5,212","2,528","1,010",201,3
울산광역시,울주군,온양읍,"27,825","1,547","3,036","2,646","2,848","4,448","5,810","4,478","1,985",861,164,2
울산광역시,울주군,범서읍,"67,048","4,128","8,913","7,949","6,832","10,492","13,919","9,246","3,888","1,438",238,5
울산광역시,울주군,청량읍,"21,628","1,805","1,570","1,976","3,551","2,984","3,959","3,411","1,648",630,94,0
울산광역시,울주군,삼남읍,"22,011","1,035","1,429","2,268","2,710","2,868","4,123","4,421","2,163",820,170,4
울산광역시,울주군,서생면,"8,503",342,491,606,718,"1,096","1,653","1,888","1,145",481,82,1
울산광역시,울주군,웅촌면,"7,233",185,300,556,529,632,"1,232","2,043","1,128",526,99,3
울산광역시,울주군,두동면,"4,216",82,178,207,238,325,781,"1,256",729,339,78,3
울산광역시,울주군,두서면,"2,902",25,79,118,134,176,429,874,653,330,83,1
울산광역시,울주군,상북면,"7,920",153,372,449,508,665,"1,500","2,241","1,337",565,126,4
울산광역시,울주군,삼동면,"1,694",20,34,61,94,94,273,515,380,183,40,0
세종특별자치시,,,"391,965","38,680","54,143","36,463","57,808","76,443","59,127","39,512","19,635","8,321","1,796",37
세종특별자치시,,,"391,965","38,680","54,143","36,463","57,808","76,443","59,127","39,512","19,635","8,321","1,796",37
세종특별자치시,조치원읍,,"40,796","1,830","4,045","5,722","4,454","5,795","6,984","6,084","3,717","1,832",322,11
세종특별자치시,연기면,,"2,351",49,73,215,297,269,411,514,327,161,34,1
세종특별자치시,연동면,,"2,636",38,85,162,197,243,397,675,479,267,92,1
세종특별자치시,부강면,,"5,200",148,277,434,547,628,864,"1,091",708,425,78,0
세종특별자치시,금남면,,"7,984",164,330,630,728,789,"1,289","1,884","1,282",719,167,2
세종특별자치시,장군면,,"6,477",120,279,766,763,798,"1,230","1,353",719,361,88,0
세종특별자치시,연서면,,"6,519",175,328,589,602,648,"1,024","1,409",996,620,127,1
세종특별자치시,전의면,,"4,841",80,268,354,327,481,850,"1,140",733,501,104,3
세종특별자치시,전동면,,"2,954",44,92,143,198,226,478,829,573,286,85,0
세종특별자치시,소정면,,"1,924",29,111,149,136,175,372,451,288,174,38,1
세종특별자치시,한솔동,,"17,711","1,419","3,186","1,758","1,842","3,425","3,521","1,620",642,243,54,1
세종특별자치시,새롬동,,"26,312","3,025","4,741","1,937","3,675","6,255","3,691","1,942",779,203,62,2
세종특별자치시,나성동,,"12,983","1,439","1,929","1,707","2,453","2,654","1,860",650,206,62,23,0
세종특별자치시,도담동,,"24,505","2,049","3,822","2,531","3,242","4,801","4,155","2,263","1,089",462,88,3
세종특별자치시,어진동,,"11,130","1,242","1,529","1,439","2,213","2,318","1,568",573,175,55,18,0
세종특별자치시,해밀동,,"23,790","4,141","3,253","1,961","4,962","5,184","2,577","1,123",419,136,31,3
세종특별자치시,아름동,,"22,991","2,339","4,319","1,985","2,761","5,054","3,904","1,704",692,191,41,1
세종특별자치시,종촌동,,"27,495","2,649","4,372","2,556","3,733","5,648","4,452","2,490","1,153",377,65,0
세종특별자치시,고운동,,"35,389","3,919","6,121","2,737","4,624","8,099","5,122","2,930","1,410",348,76,3
세종특별자치시,소담동,,"21,542","2,566","3,135","1,708","3,831","4,593","2,919","1,825",719,216,30,0
세종특별자치시,반곡동,,"28,541","4,513","3,000","2,267","7,196","5,925","3,037","1,798",591,159,53,2
