행정구역,구,동,총인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
서울특별시,중구,회현동,"4,044",123,205,375,508,468,666,795,576,270,55,3
서울특별시,중구,명동,"2,490",46,109,305,296,315,454,445,315,167,38,0
서울특별시,중구,필동,"4,329",116,206,830,849,544,553,561,410,199,60,1
서울특별시,중구,장충동,"4,578",93,286,"1,295",636,480,566,526,423,234,39,0
서울특별시,중구,광희동,"5,739",110,178,"1,062","1,333",681,723,810,546,259,36,1
서울특별시,중구,을지로동,"3,048",138,87,353,858,564,353,366,218,94,17,0
서울특별시,중구,신당동,"7,341",208,233,"1,192","1,358",933,"1,092","1,160",745,362,56,2
서울특별시,중구,다산동,"12,902",359,645,"1,728","2,156","1,652","2,085","2,114","1,361",690,111,1
서울특별시,중구,약수동,"15,648",701,813,"1,519","2,329","2,023","2,490","2,641","1,892","1,023",213,4
서울특별시,중구,청구동,"10,645",496,580,"1,114","1,951","1,292","1,652","1,709","1,136",619,95,1
서울특별시,중구,신당제5동,"9,959",392,486,"1,266","1,861","1,384","1,588","1,543",928,442,68,1
서울특별시,중구,동화동,"9,764",538,671,"1,003","1,300","1,309","1,665","1,700",991,493,94,0
서울특별시,중구,황학동,"13,189",546,481,"2,002","3,346","1,915","1,666","1,647","1,058",459,65,4
서울특별시,중구,중림동,"11,871",824,721,"1,233","2,075","2,011","1,846","1,577","1,003",484,90,7
서울특별시,용산구,,"199,810","9,717","12,607","25,671","36,975","28,840","31,475","27,932","16,391","8,494","1,649",59
서울특별시,용산구,후암동,"15,601",555,"1,032","1,942","2,887","2,170","2,496","2,274","1,437",690,113,5
서울특별시,용산구,용산2가동,"8,444",195,377,"1,129","1,702","1,142","1,167","1,246",917,470,94,5
서울특별시,용산구,남영동,"7,012",152,196,790,"1,339",771,"1,288","1,441",700,290,41,4
서울특별시,용산구,청파동,"18,767",434,889,"3,909","3,658","2,049","2,844","2,548","1,531",793,107,5
서울특별시,용산구,원효로제1동,"17,016",995,926,"2,579","4,298","2,648","2,290","1,813",984,405,77,1
서울특별시,용산구,원효로제2동,"13,346",662,892,"1,711","2,465","1,852","2,137","1,895","1,073",547,109,3
서울특별시,용산구,효창동,"10,379",599,667,"1,350","2,055","1,553","1,671","1,300",713,389,80,2
서울특별시,용산구,용문동,"11,013",519,596,"1,364","2,066","1,439","1,761","1,560","1,104",528,70,6
서울특별시,용산구,한강로동,"20,833","1,190",916,"2,763","4,905","2,881","3,110","2,800","1,434",701,131,2
서울특별시,용산구,이촌제1동,"24,900","2,008","2,597","2,443","2,895","4,060","4,423","3,205","1,781","1,170",308,10
서울특별시,용산구,이촌제2동,"7,724",416,423,708,"1,342","1,136","1,151","1,264",805,397,80,2
서울특별시,용산구,이태원제1동,"5,442",183,212,611,"1,135",698,792,903,548,294,65,1
서울특별시,용산구,이태원제2동,"8,352",278,416,"1,074","1,671","1,261","1,207","1,161",742,463,76,3
서울특별시,용산구,한남동,"13,674",807,887,"1,349","2,384","2,400","2,187","1,799","1,180",579,100,2
서울특별시,용산구,서빙고동,"12,203",596,"1,324","1,404","1,412","2,077","2,042","1,747",912,524,157,8
서울특별시,용산구,보광동,"5,104",128,257,545,761,703,909,976,530,254,41,0
서울특별시,성동구,,"274,694","15,640","17,242","37,362","48,358","39,477","42,656","38,561","22,754","10,955","1,658",31
서울특별시,성동구,왕십리제2동,"15,665",903,"1,005","1,934","2,948","2,252","2,463","2,189","1,317",567,86,1
서울특별시,성동구,왕십리도선동,"25,497","1,778","1,628","3,491","4,430","3,796","4,009","3,360","1,885",956,163,1
서울특별시,성동구,마장동,"21,389",841,"1,332","3,981","3,499","2,410","3,198","3,069","1,970",945,142,2
서울특별시,성동구,사근동,"12,169",245,863,"4,993","1,619","1,010","1,256","1,015",693,439,36,0
서울특별시,성동구,행당제1동,"15,678",973,"1,077","2,209","2,862","2,349","2,452","1,967","1,117",575,94,3
서울특별시,성동구,행당제2동,"22,270","1,499","1,740","2,300","3,493","3,319","3,834","3,064","1,901",966,151,3
서울특별시,성동구,응봉동,"14,340",892,"1,344","1,471","2,115","2,348","2,486","1,800","1,167",629,88,0
서울특별시,성동구,금호1가동,"14,237",956,984,"1,306","2,247","2,410","2,199","2,092","1,350",580,110,3
서울특별시,성동구,금호2.3가동,"20,583","1,363","1,155","2,055","3,743","3,264","3,223","2,917","1,834",893,130,6
서울특별시,성동구,금호4가동,"13,759","1,053",891,"1,108","2,382","2,378","2,110","1,903","1,248",581,102,3
서울특별시,성동구,옥수동,"25,150","2,171","1,663","2,119","4,539","4,377","3,695","3,411","2,018",977,176,4
서울특별시,성동구,성수1가제1동,"14,806",738,766,"1,860","2,880","1,919","2,505","2,491","1,131",450,65,1
서울특별시,성동구,성수1가제2동,"14,289",802,769,"1,837","3,009","2,117","2,234","1,934","1,058",471,58,0
서울특별시,성동구,성수2가제1동,"13,360",460,628,"1,499","2,206","1,697","2,206","2,695","1,336",555,78,0
서울특별시,성동구,성수2가제3동,"9,366",336,466,"1,360","1,785","1,220","1,465","1,382",843,442,66,1
서울특별시,성동구,송정동,"8,985",293,417,"1,193","1,599","1,189","1,455","1,585",868,348,36,2
서울특별시,성동구,용답동,"13,151",337,514,"2,646","3,002","1,422","1,866","1,687","1,018",581,77,1
서울특별시,광진구,,"331,136","13,317","22,871","54,339","57,020","45,812","50,693","45,957","27,265","11,941","1,874",47
서울특별시,광진구,화양동,"23,015",264,760,"9,912","4,925","1,926","1,883","1,550","1,168",557,68,2
서울특별시,광진구,군자동,"18,542",507,943,"4,014","3,455","2,346","2,414","2,488","1,538",735,99,3
서울특별시,광진구,중곡제1동,"14,782",419,624,"2,388","3,176","1,843","2,172","2,196","1,287",596,80,1
서울특별시,광진구,중곡제2동,"19,705",590,"1,164","2,928","3,598","2,568","3,078","3,154","1,793",734,97,1
서울특별시,광진구,중곡제3동,"15,198",528,723,"1,967","2,835","1,837","2,406","2,603","1,530",689,79,1
서울특별시,광진구,중곡제4동,"26,804",798,"1,486","3,408","4,120","3,229","4,678","4,910","2,850","1,170",150,5
서울특별시,광진구,능동,"10,649",334,502,"2,015","2,381","1,529","1,397","1,220",843,383,45,0
서울특별시,광진구,광장동,"32,861","2,304","4,966","3,480","3,224","6,398","5,868","3,634","1,886",897,199,5
서울특별시,광진구,자양제1동,"21,443",570,"1,244","3,624","4,012","2,877","3,294","3,050","1,808",840,121,3
서울특별시,광진구,자양제2동,"26,266","1,564","1,802","3,260","4,935","3,849","4,037","3,632","2,212",853,119,3
서울특별시,광진구,자양제3동,"26,605","1,677","2,313","3,176","3,827","4,064","4,315","3,833","2,190",968,233,9
서울특별시,광진구,자양제4동,"19,864",658,826,"3,016","3,848","2,439","2,988","3,128","2,003",806,149,3
서울특별시,광진구,구의제1동,"23,152",676,"1,211","4,612","4,807","3,052","3,380","2,919","1,625",752,113,5
서울특별시,광진구,구의제2동,"24,819","1,018","1,961","2,978","3,500","3,643","4,352","3,843","2,355","1,008",158,3
서울특별시,광진구,구의제3동,"27,431","1,410","2,346","3,561","4,377","4,212","4,431","3,797","2,177",953,164,3
서울특별시,동대문구,,"352,299","17,847","23,376","55,573","55,964","48,321","52,683","48,945","31,999","15,307","2,232",52
서울특별시,동대문구,신설동,"16,396",779,810,"3,007","3,552","2,276","2,314","1,912","1,127",543,76,0
서울특별시,동대문구,용두동,"22,658",913,"1,089","3,666","3,941","3,189","3,461","3,156","2,063","1,015",161,4
서울특별시,동대문구,제기동,"22,232",671,"1,103","4,154","3,175","2,373","3,232","3,446","2,540","1,347",187,4
서울특별시,동대문구,전농제1동,"32,490","1,723","2,176","4,682","4,889","4,554","5,267","4,697","2,866","1,414",216,6
서울특별시,동대문구,전농제2동,"17,209",864,"1,384","1,756","2,188","2,333","2,939","2,884","1,815",928,114,4
서울특별시,동대문구,답십리제1동,"27,403","1,949","1,973","3,460","5,010","4,541","3,827","3,522","2,015",950,154,2
서울특별시,동대문구,답십리제2동,"27,214","1,487","1,587","2,785","4,523","3,634","4,286","4,453","2,880","1,377",199,3
서울특별시,동대문구,장안제1동,"37,051","1,655","2,471","4,647","5,989","5,707","5,671","5,630","3,646","1,442",186,7
서울특별시,동대문구,장안제2동,"32,864","2,249","2,864","3,538","4,894","5,587","5,077","4,459","2,913","1,137",143,3
서울특별시,동대문구,청량리동,"17,876",537,826,"1,970","2,193","1,963","2,707","3,562","2,615","1,267",231,5
서울특별시,동대문구,회기동,"10,314",259,736,"3,462","1,518","1,034","1,200",933,672,424,73,3
서울특별시,동대문구,휘경제1동,"16,822",986,955,"3,874","3,262","2,027","2,179","1,703","1,148",599,86,3
서울특별시,동대문구,휘경제2동,"23,547",807,"1,887","5,471","3,108","2,786","3,340","2,965","2,114",927,139,3
서울특별시,동대문구,이문제1동,"30,289","2,115","2,165","6,753","5,412","4,012","4,114","2,932","1,691",946,147,2
서울특별시,동대문구,이문제2동,"17,934",853,"1,350","2,348","2,310","2,305","3,069","2,691","1,894",991,120,3
서울특별시,중랑구,,"376,463","16,233","22,936","44,178","59,235","50,321","60,932","64,448","39,108","16,634","2,377",61
서울특별시,중랑구,면목제2동,"22,883",783,"1,268","2,431","3,356","2,985","3,954","4,389","2,457","1,098",158,4
서울특별시,중랑구,면목제4동,"17,421",667,997,"1,868","2,484","2,391","3,044","2,977","2,012",890,87,4
서울특별시,중랑구,면목제5동,"13,791",961,919,"1,345","2,104","2,268","2,230","2,169","1,241",493,60,1
서울특별시,중랑구,면목본동,"31,572",896,"1,474","4,046","5,355","3,997","5,428","5,496","3,265","1,445",168,2
서울특별시,중랑구,면목제7동,"20,399",814,981,"2,278","3,247","2,632","3,316","3,699","2,361",912,156,3
서울특별시,중랑구,면목제3.8동,"23,426",742,"1,119","2,838","3,475","2,861","4,014","4,400","2,666","1,156",151,4
서울특별시,중랑구,상봉제1동,"22,742","1,258","1,640","2,617","3,541","3,086","3,579","3,959","2,035",896,129,2
서울특별시,중랑구,상봉제2동,"21,835",694,687,"4,363","5,551","2,507","2,823","2,748","1,661",699,98,4
서울특별시,중랑구,중화제1동,"17,850",719,"1,066","1,912","3,067","2,328","2,699","3,164","2,017",783,92,3
서울특별시,중랑구,중화제2동,"25,584",998,"1,048","3,003","4,222","3,247","4,210","4,697","2,764","1,231",163,1
서울특별시,중랑구,묵제1동,"32,874","1,390","2,787","4,311","4,453","4,732","5,492","4,935","3,227","1,358",187,2
서울특별시,중랑구,묵제2동,"17,562",642,932,"2,209","2,593","2,298","2,955","2,988","1,980",847,116,2
서울특별시,중랑구,망우본동,"37,911","2,520","2,356","3,898","6,452","5,528","5,576","6,173","3,675","1,477",249,7
서울특별시,중랑구,망우제3동,"15,179",439,781,"1,594","2,023","1,772","2,737","3,087","1,860",764,121,1
서울특별시,중랑구,신내1동,"36,525","1,864","3,597","3,676","4,538","5,121","5,831","6,254","3,702","1,646",283,13
서울특별시,중랑구,신내2동,"18,909",846,"1,284","1,789","2,774","2,568","3,044","3,313","2,185",939,159,8
서울특별시,성북구,,"422,190","21,103","34,115","62,131","57,100","59,101","70,356","58,570","37,992","18,745","2,906",71
서울특별시,성북구,성북동,"15,505",536,965,"2,306","2,530","2,005","2,649","2,156","1,396",796,157,9
서울특별시,성북구,삼선동,"21,601",658,"1,471","4,034","3,035","2,684","3,730","2,892","1,853","1,095",141,8
서울특별시,성북구,동선동,"14,859",325,892,"4,674","2,405","1,636","1,841","1,443",957,585,96,5
서울특별시,성북구,돈암제1동,"13,651",603,944,"1,624","1,846","1,666","2,399","2,275","1,474",694,124,2
서울특별시,성북구,돈암제2동,"22,832","1,466","2,430","2,479","2,754","3,569","4,226","3,143","1,748",823,189,5
서울특별시,성북구,안암동,"15,637",331,858,"5,851","2,193","1,349","1,847","1,538",993,570,106,1
서울특별시,성북구,보문동,"15,755",816,966,"2,331","2,745","2,213","2,630","2,111","1,240",604,97,2
서울특별시,성북구,정릉제1동,"17,458","1,013","1,611","2,129","2,265","2,641","2,980","2,302","1,606",796,115,0
서울특별시,성북구,정릉제2동,"21,478",995,"1,474","2,664","2,835","2,854","3,712","3,428","2,250","1,085",177,4
서울특별시,성북구,정릉제3동,"13,904",346,879,"3,438","1,635","1,330","1,926","2,007","1,458",762,123,0
서울특별시,성북구,정릉제4동,"23,415",970,"1,779","2,900","2,751","3,142","4,233","3,707","2,522","1,231",173,7
서울특별시,성북구,길음제1동,"35,340","2,593","5,162","3,469","3,756","6,768","6,437","3,427","2,384","1,186",157,1
서울특별시,성북구,길음제2동,"21,343","1,760","2,140","2,415","2,764","3,705","3,691","2,544","1,580",631,110,3
서울특별시,성북구,종암동,"36,737","1,755","3,109","5,214","4,668","5,103","6,117","5,302","3,309","1,802",351,7
서울특별시,성북구,월곡제1동,"24,461","1,345","2,219","2,541","3,077","3,674","4,198","3,610","2,441","1,212",139,5
서울특별시,성북구,월곡제2동,"18,428",676,"1,255","3,268","2,631","2,250","2,809","2,628","1,830",921,157,3
서울특별시,성북구,장위제1동,"22,574","1,179","1,676","2,614","3,109","3,190","3,941","3,700","2,096",952,116,1
서울특별시,성북구,장위제2동,"15,679",702,867,"1,871","2,586","2,008","2,583","2,435","1,747",766,112,2
서울특별시,성북구,장위제3동,"18,772","1,644","1,569","2,145","2,791","3,171","3,070","2,448","1,364",499,70,1
서울특별시,성북구,석관동,"32,761","1,390","1,849","4,164","4,724","4,143","5,337","5,474","3,744","1,735",196,5
서울특별시,강북구,,"278,294","9,384","17,756","33,641","34,338","35,854","48,198","47,758","32,870","16,258","2,192",45
서울특별시,강북구,삼양동,"24,295",982,"1,674","2,810","2,970","3,213","4,399","4,140","2,709","1,228",168,2
서울특별시,강북구,미아동,"20,145",409,"1,036","3,200","2,675","2,315","3,310","3,588","2,297","1,158",153,4
서울특별시,강북구,송중동,"27,185",992,"1,706","3,290","3,573","3,587","4,703","4,691","3,052","1,418",172,1
서울특별시,강북구,송천동,"22,654",673,"1,229","2,385","2,745","2,846","3,943","4,380","2,942","1,349",158,4
서울특별시,강북구,삼각산동,"29,803","1,918","3,493","3,112","3,187","4,983","5,675","3,735","2,418","1,117",163,2
서울특별시,강북구,번1동,"15,960",394,713,"2,621","2,351","2,112","2,606","2,518","1,737",799,105,4
서울특별시,강북구,번2동,"14,171",357,735,"1,470","1,567","1,694","2,399","2,651","2,100","1,066",127,5
서울특별시,강북구,번3동,"15,384",530,974,"1,400","1,575","1,689","2,636","2,692","2,391","1,343",151,3
서울특별시,강북구,수유1동,"19,265",555,"1,127","2,471","2,585","2,394","3,108","3,492","2,290","1,067",174,2
서울특별시,강북구,수유2동,"19,812",657,"1,128","2,213","2,240","2,388","3,511","3,602","2,510","1,355",202,6
서울특별시,강북구,수유3동,"22,342",433,913,"3,712","3,379","2,694","3,785","3,683","2,399","1,190",153,1
서울특별시,강북구,우이동,"19,385",638,"1,226","2,036","2,234","2,436","3,410","3,406","2,429","1,366",200,4
서울특별시,강북구,인수동,"27,893",846,"1,802","2,921","3,257","3,503","4,713","5,180","3,596","1,802",266,7
서울특별시,도봉구,,"298,571","11,464","20,982","32,501","37,126","39,133","51,438","53,325","34,108","15,972","2,451",71
서울특별시,도봉구,창제1동,"22,681",919,"1,712","2,522","3,099","3,173","3,937","3,622","2,351","1,169",171,6
서울특별시,도봉구,창제2동,"27,536","1,051","1,839","3,209","3,854","3,694","4,747","4,744","2,863","1,361",171,3
서울특별시,도봉구,창제3동,"12,576",367,862,"1,260","1,421","1,640","2,331","2,349","1,505",750,88,3
서울특별시,도봉구,창제4동,"25,893","1,254","2,122","3,109","3,662","3,620","4,519","4,127","2,228","1,038",210,4
서울특별시,도봉구,창제5동,"23,280",984,"1,604","2,811","3,375","2,990","3,960","3,953","2,342","1,064",191,6
서울특별시,도봉구,도봉제1동,"19,370",422,962,"1,743","1,988","2,190","3,351","3,915","3,050","1,546",199,4
서울특별시,도봉구,도봉제2동,"25,502","1,201","1,364","2,318","3,223","3,286","4,015","4,751","3,545","1,555",235,9
서울특별시,도봉구,쌍문제1동,"20,503",746,"1,398","2,526","2,331","2,524","3,580","3,565","2,381","1,264",180,8
서울특별시,도봉구,쌍문제2동,"17,285",615,"1,062","1,839","2,214","2,279","2,957","3,177","2,062",903,172,5
서울특별시,도봉구,쌍문제3동,"15,926",530,853,"2,066","2,273","2,089","2,604","2,688","1,796",927,97,3
서울특별시,도봉구,쌍문제4동,"17,557",777,"1,687","1,839","2,051","2,472","3,037","3,117","1,716",725,134,2
서울특별시,도봉구,방학제1동,"27,706",943,"2,041","3,115","3,076","3,659","4,981","5,063","3,204","1,409",207,8
서울특별시,도봉구,방학제2동,"17,498",480,"1,035","1,739","1,851","2,084","3,208","3,522","2,306","1,140",132,1
서울특별시,도봉구,방학제3동,"25,258","1,175","2,441","2,405","2,708","3,433","4,211","4,732","2,759","1,121",264,9
서울특별시,노원구,,"481,589","22,468","43,764","60,170","61,561","68,066","82,780","72,351","45,920","20,828","3,597",84
서울특별시,노원구,월계1동,"20,250",734,"1,406","3,676","2,464","2,501","3,230","2,997","2,146",972,121,3
서울특별시,노원구,월계2동,"24,572","1,064","1,853","2,423","2,649","3,434","4,162","4,299","3,134","1,317",232,5
서울특별시,노원구,월계3동,"27,641","1,494","1,684","2,655","4,451","3,761","4,318","4,387","3,205","1,440",241,5
서울특별시,노원구,공릉1동,"35,264","1,179","2,375","6,426","4,841","4,563","5,257","5,406","3,545","1,471",199,2
서울특별시,노원구,공릉2동,"40,678","2,506","4,035","6,649","5,431","6,075","6,393","5,079","3,020","1,271",218,1
서울특별시,노원구,하계1동,"25,414",798,"2,676","4,259","2,774","2,918","4,494","3,919","2,312","1,049",208,7
서울특별시,노원구,하계2동,"19,486","1,068","2,175","2,164","2,493","3,042","3,457","2,882","1,434",642,128,1
서울특별시,노원구,중계본동,"21,955","1,000","3,951","2,560","1,664","3,941","4,396","2,632","1,175",525,109,2
서울특별시,노원구,중계1동,"25,759","1,590","5,028","2,451","1,882","5,489","4,808","2,604","1,226",582,97,2
서울특별시,노원구,중계4동,"18,527",754,"1,806","2,028","1,817","2,529","3,537","2,798","2,040","1,038",175,5
서울특별시,노원구,중계2.3동,"31,161","1,240","2,342","3,190","3,971","4,115","5,341","4,890","3,728","1,992",345,7
서울특별시,노원구,상계1동,"35,847","1,501","2,674","4,033","4,315","4,619","6,293","6,509","3,916","1,695",282,10
서울특별시,노원구,상계2동,"18,580",567,"1,407","2,563","2,217","2,233","3,525","3,266","1,841",815,143,3
서울특별시,노원구,상계3.4동,"26,464","1,109","2,029","2,768","2,680","3,407","4,857","4,710","3,111","1,586",201,6
서울특별시,노원구,상계5동,"22,016",632,"1,510","2,483","2,489","2,612","4,149","4,003","2,573","1,315",242,8
서울특별시,노원구,상계6.7동,"30,128","1,541","2,306","3,570","4,954","4,219","5,256","4,308","2,593","1,117",255,9
서울특별시,노원구,상계8동,"21,181","1,781","1,573","2,149","4,752","3,312","2,953","2,266","1,606",663,124,2
서울특별시,노원구,상계9동,"18,848",886,"1,520","2,065","2,729","2,673","3,330","2,828","1,886",775,152,4
서울특별시,노원구,상계10동,"17,818","1,024","1,414","2,058","2,988","2,623","3,024","2,568","1,429",563,125,2
서울특별시,은평구,,"453,398","19,837","33,145","54,686","66,960","63,682","76,204","69,147","45,009","21,508","3,145",75
서울특별시,은평구,녹번동,"35,118","1,617","2,021","4,007","5,551","4,912","5,726","5,519","3,679","1,817",266,3
서울특별시,은평구,불광제1동,"33,731","1,404","2,093","4,027","5,136","4,461","5,503","5,520","3,481","1,800",302,4
서울특별시,은평구,불광제2동,"26,108",598,"1,287","3,310","3,938","3,045","4,352","4,751","3,075","1,562",184,6
서울특별시,은평구,갈현제1동,"13,924",350,859,"1,823","2,103","1,761","2,337","2,326","1,547",718,96,4
서울특별시,은평구,갈현제2동,"26,609",772,"1,982","3,450","3,633","3,614","4,767","4,262","2,726","1,228",174,1
서울특별시,은평구,구산동,"30,555","1,028","2,266","3,617","3,846","4,041","5,529","5,200","3,327","1,493",202,6
서울특별시,은평구,대조동,"26,901",755,"1,280","4,417","5,351","3,248","3,987","3,738","2,560","1,374",188,3
서울특별시,은평구,응암제1동,"31,994","1,726","2,466","3,957","5,104","4,999","5,251","4,231","2,701","1,364",192,3
서울특별시,은평구,응암제2동,"26,712","2,254","2,730","2,185","3,912","5,198","4,165","3,104","2,078",951,132,3
서울특별시,은평구,응암제3동,"22,763",579,"1,133","2,837","3,314","2,789","3,629","3,907","2,798","1,546",225,6
서울특별시,은평구,역촌동,"44,214","1,612","3,029","5,089","6,435","6,368","7,527","7,071","4,681","2,125",271,6
서울특별시,은평구,신사제1동,"25,592",969,"1,624","3,100","3,735","3,439","4,360","4,244","2,685","1,258",175,3
서울특별시,은평구,신사제2동,"19,375",806,"1,372","2,165","2,919","2,700","3,141","3,203","2,072",857,137,3
서울특별시,은평구,증산동,"15,169",821,"1,083","1,813","2,138","2,062","2,697","2,243","1,539",678,91,4
서울특별시,은평구,수색동,"21,103","1,742","1,393","2,405","3,673","3,023","3,621","2,840","1,560",693,148,5
서울특별시,은평구,진관동,"53,530","2,804","6,527","6,484","6,172","8,022","9,612","6,988","4,500","2,044",362,15
서울특별시,서대문구,,"300,236","14,864","21,833","44,642","45,432","41,678","47,417","41,918","26,262","13,873","2,262",55
서울특별시,서대문구,천연동,"16,296",937,"1,162","1,770","2,418","2,207","2,826","2,469","1,487",852,166,2
서울특별시,서대문구,북아현동,"15,096","1,138",998,"1,740","2,844","2,352","2,400","1,978","1,002",544,96,4
서울특별시,서대문구,충현동,"19,135",866,"1,276","2,578","3,368","2,758","2,961","2,809","1,550",809,156,4
서울특별시,서대문구,신촌동,"20,715",384,"1,016","8,534","3,981","1,853","1,896","1,435",947,574,91,4
서울특별시,서대문구,연희동,"33,091","1,026","1,932","7,127","5,420","4,138","4,793","4,065","2,731","1,554",296,9
서울특별시,서대문구,홍제제1동,"24,282","1,178","1,642","2,829","3,651","3,261","4,242","3,693","2,394","1,228",163,1
서울특별시,서대문구,홍제제3동,"17,183",861,"1,034","2,002","2,389","2,199","2,905","2,741","1,812","1,085",152,3
서울특별시,서대문구,홍제제2동,"11,803",589,717,"1,251","1,802","1,449","1,982","2,093","1,192",628,97,3
서울특별시,서대문구,홍은제1동,"23,316","1,173","1,528","2,525","3,431","3,168","3,896","3,859","2,341","1,175",215,5
서울특별시,서대문구,홍은제2동,"27,086","1,142","2,080","3,537","3,768","3,756","4,559","4,238","2,503","1,282",216,5
서울특별시,서대문구,남가좌제1동,"17,229","1,776","2,058","1,469","2,256","3,445","2,605","1,831","1,131",562,94,2
서울특별시,서대문구,남가좌제2동,"28,322","1,906","2,597","3,778","3,827","4,593","4,333","3,445","2,398","1,254",185,6
서울특별시,서대문구,북가좌제1동,"17,120",931,"1,892","1,742","2,115","2,731","2,978","2,376","1,510",726,116,3
서울특별시,서대문구,북가좌제2동,"29,562",957,"1,901","3,760","4,162","3,768","5,041","4,886","3,264","1,600",219,4
서울특별시,마포구,,"356,856","17,942","25,688","53,819","64,651","54,121","55,794","42,694","26,118","13,666","2,313",50
서울특별시,마포구,아현동,"28,592","2,680","2,348","2,655","5,580","5,325","4,189","3,256","1,614",796,147,2
서울특별시,마포구,공덕동,"35,847","1,633","2,061","5,035","6,756","4,850","5,896","5,085","2,779","1,503",243,6
서울특별시,마포구,도화동,"20,190","1,187","1,404","2,324","3,598","2,843","3,157","2,906","1,654",928,187,2
서울특별시,마포구,용강동,"21,238","1,697","2,269","1,910","3,303","4,120","3,325","2,319","1,391",726,172,6
서울특별시,마포구,대흥동,"14,242",453,880,"3,518","2,498","1,854","2,129","1,499",848,483,75,5
서울특별시,마포구,염리동,"16,737","1,178","1,839","2,183","2,572","3,194","2,607","1,610",954,512,87,1
서울특별시,마포구,신수동,"21,947","1,297","1,737","3,198","3,424","3,351","3,758","2,619","1,571",857,132,3
서울특별시,마포구,서강동,"24,346","1,362","1,687","4,561","4,022","3,555","3,786","2,763","1,584",866,159,1
서울특별시,마포구,서교동,"23,465",576,964,"5,283","5,397","3,317","3,082","2,338","1,512",826,170,0
서울특별시,마포구,합정동,"15,507",472,689,"2,436","3,675","2,307","2,105","1,865","1,221",636,98,3
서울특별시,마포구,망원제1동,"18,392",555,914,"2,737","3,663","2,673","2,795","2,437","1,658",851,109,0
서울특별시,마포구,망원제2동,"17,088",639,"1,238","2,242","2,914","2,562","2,897","2,167","1,560",770,95,4
서울특별시,마포구,연남동,"13,875",425,607,"2,557","3,009","1,989","1,950","1,578","1,059",597,102,2
서울특별시,마포구,성산제1동,"18,286",556,"1,175","2,736","3,420","2,727","3,113","2,255","1,471",744,88,1
서울특별시,마포구,성산제2동,"38,002","1,621","2,538","6,327","7,158","4,996","5,786","4,600","3,103","1,597",266,10
서울특별시,마포구,상암동,"29,102","1,611","3,338","4,117","3,662","4,458","5,219","3,397","2,139",974,183,4
서울특별시,양천구,,"422,070","22,300","45,670","45,151","51,578","68,662","71,184","62,347","38,639","14,182","2,293",64
서울특별시,양천구,목1동,"29,804","2,284","5,089","2,602","2,581","6,434","5,100","3,102","1,843",668,101,0
서울특별시,양천구,목2동,"27,711","1,040","2,020","3,691","5,150","3,947","4,357","4,239","2,284",857,124,2
서울특별시,양천구,목3동,"20,500",905,"1,207","2,609","3,744","2,824","3,184","3,274","1,923",692,138,0
서울특별시,양천구,목4동,"23,502",879,"2,732","3,263","2,822","3,406","4,677","3,128","1,775",705,113,2
